File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF740FBB	bigWig	bigWig		signal of unique reads	mm10	ENCSR150CUE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF886PZI/, /files/mm10_no_alt.chrom.sizes/	163160154	ENCODE Processing Pipeline	b5a1a789672b0bf48df91fff9e85bee7		https://www.encodeproject.org/files/ENCFF740FBB/@@download/ENCFF740FBB.bigWig	M21			released	s3://encode-public/2021/03/15/235b7005-9ed9-4f45-ae62-84bd3ea59ffd/ENCFF740FBB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/235b7005-9ed9-4f45-ae62-84bd3ea59ffd/ENCFF740FBB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF484QWQ	tsv	tsv		gene quantifications	mm10	ENCSR150CUE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF348WSG/	11891743	ENCODE Processing Pipeline	cd62226fc2e975b5f3aa547f33c546c8		https://www.encodeproject.org/files/ENCFF484QWQ/@@download/ENCFF484QWQ.tsv	M21			released	s3://encode-public/2021/03/15/6f5232d2-37b8-443c-a988-795b73e5a744/ENCFF484QWQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/6f5232d2-37b8-443c-a988-795b73e5a744/ENCFF484QWQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF521YOL	tsv	tsv		gene quantifications	mm10	ENCSR908JWT	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF913KTR/	11890714	ENCODE Processing Pipeline	b774e4fe6f2faa82bc073ab38995f754		https://www.encodeproject.org/files/ENCFF521YOL/@@download/ENCFF521YOL.tsv	M21			released	s3://encode-public/2021/03/24/8366c121-a6ab-4dc2-93b0-1dee5be21418/ENCFF521YOL.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/8366c121-a6ab-4dc2-93b0-1dee5be21418/ENCFF521YOL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF496CSL	bigWig	bigWig		signal of unique reads	mm10	ENCSR908JWT	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF027CIN/, /files/mm10_no_alt.chrom.sizes/	214375290	ENCODE Processing Pipeline	955b1dfcb14517816d7ebb915c24f620		https://www.encodeproject.org/files/ENCFF496CSL/@@download/ENCFF496CSL.bigWig	M21			released	s3://encode-public/2021/03/24/94f4a7ce-c11f-47a4-a755-8798b04174a9/ENCFF496CSL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/94f4a7ce-c11f-47a4-a755-8798b04174a9/ENCFF496CSL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF720JIN	tsv	tsv		gene quantifications	mm10	ENCSR809VYL	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF555TJT/, /files/ENCFF363TFV/	11896800	ENCODE Processing Pipeline	fd8e220508ef32c89246e2370f53a7e9		https://www.encodeproject.org/files/ENCFF720JIN/@@download/ENCFF720JIN.tsv	M21			released	s3://encode-public/2021/03/15/c81f2f5b-f92c-406d-9998-77381bf1644f/ENCFF720JIN.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/c81f2f5b-f92c-406d-9998-77381bf1644f/ENCFF720JIN.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF566YKN	bigWig	bigWig		signal of unique reads	mm10	ENCSR809VYL	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0012314	embryonic facial prominence	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF758PZK/	185857217	ENCODE Processing Pipeline	1f00f2bd4bda365c0cd7c3ffb8ddc190		https://www.encodeproject.org/files/ENCFF566YKN/@@download/ENCFF566YKN.bigWig	M21			released	s3://encode-public/2021/03/15/73fcd613-d1b0-4f40-8718-490dd71a4dfc/ENCFF566YKN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/73fcd613-d1b0-4f40-8718-490dd71a4dfc/ENCFF566YKN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF377BYA	bigWig	bigWig		signal of unique reads	mm10	ENCSR304RDL	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF733BKS/, /files/mm10_no_alt.chrom.sizes/	188488972	ENCODE Processing Pipeline	2de5ca8ce9bddf799196d6ad603ca832		https://www.encodeproject.org/files/ENCFF377BYA/@@download/ENCFF377BYA.bigWig	M21			released	s3://encode-public/2021/03/15/50ad274f-c840-4afc-a63e-d3df51195a43/ENCFF377BYA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/50ad274f-c840-4afc-a63e-d3df51195a43/ENCFF377BYA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF145PTV	tsv	tsv		gene quantifications	mm10	ENCSR304RDL	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-08-11	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF917DRP/	11899678	ENCODE Processing Pipeline	e5df33e0f1ca39d991905bae9af2b747		https://www.encodeproject.org/files/ENCFF145PTV/@@download/ENCFF145PTV.tsv	M21			released	s3://encode-public/2021/03/15/d5c48dff-6437-4938-a526-182f2fb614e3/ENCFF145PTV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/d5c48dff-6437-4938-a526-182f2fb614e3/ENCFF145PTV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF467HUY	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR266ESZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000473	testis	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF451RFN/	157472154	ENCODE Processing Pipeline	ffd04e09de365b3021d51b1230383a4a		https://www.encodeproject.org/files/ENCFF467HUY/@@download/ENCFF467HUY.bigWig	M21			released	s3://encode-public/2021/04/07/255e0061-6fd0-42dc-baeb-dc6227faf1cd/ENCFF467HUY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/255e0061-6fd0-42dc-baeb-dc6227faf1cd/ENCFF467HUY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF017RGQ	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR266ESZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000473	testis	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF451RFN/	151928310	ENCODE Processing Pipeline	3900a73409ee3d690a220da7bcaa14c7		https://www.encodeproject.org/files/ENCFF017RGQ/@@download/ENCFF017RGQ.bigWig	M21			released	s3://encode-public/2021/04/07/addf21cb-bf71-47ad-b0b2-3a456071fad4/ENCFF017RGQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/addf21cb-bf71-47ad-b0b2-3a456071fad4/ENCFF017RGQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF906KFU	tsv	tsv		gene quantifications	mm10	ENCSR266ESZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000473	testis	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF462OGD/, /files/ENCFF363TFV/	11777350	ENCODE Processing Pipeline	50f2d32a8f8b7b9760678987c599e59d		https://www.encodeproject.org/files/ENCFF906KFU/@@download/ENCFF906KFU.tsv	M21			released	s3://encode-public/2021/04/07/1f07130f-06e3-4870-8364-b0b5217b9404/ENCFF906KFU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/1f07130f-06e3-4870-8364-b0b5217b9404/ENCFF906KFU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF525YIT	bigWig	bigWig		signal of unique reads	mm10	ENCSR216NEG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF604FAD/	163505193	ENCODE Processing Pipeline	9634d4c138cdd513a5e1367915257cae		https://www.encodeproject.org/files/ENCFF525YIT/@@download/ENCFF525YIT.bigWig	M21			released	s3://encode-public/2021/03/15/907e2d9c-2571-4bb7-9d28-e706221d9f97/ENCFF525YIT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/907e2d9c-2571-4bb7-9d28-e706221d9f97/ENCFF525YIT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF394CND	tsv	tsv		gene quantifications	mm10	ENCSR216NEG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF503XXI/, /files/ENCFF363TFV/	11888932	ENCODE Processing Pipeline	a18063cd13e225182dcd8f08a2d4be34		https://www.encodeproject.org/files/ENCFF394CND/@@download/ENCFF394CND.tsv	M21			released	s3://encode-public/2021/03/15/5930751d-f725-433f-8284-ebde3235c61d/ENCFF394CND.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/5930751d-f725-433f-8284-ebde3235c61d/ENCFF394CND.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF612COQ	bigWig	bigWig		signal of unique reads	mm10	ENCSR173PJN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002113	kidney	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF970YRK/, /files/mm10_no_alt.chrom.sizes/	157000410	ENCODE Processing Pipeline	1d014925dfee8f9c395553b9932ae996		https://www.encodeproject.org/files/ENCFF612COQ/@@download/ENCFF612COQ.bigWig	M21			released	s3://encode-public/2021/03/15/e5d20845-c0f5-445d-8d0f-8459c4cd4e1b/ENCFF612COQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/e5d20845-c0f5-445d-8d0f-8459c4cd4e1b/ENCFF612COQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF151ERW	tsv	tsv		gene quantifications	mm10	ENCSR173PJN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002113	kidney	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF090XSZ/, /files/ENCFF363TFV/	11912382	ENCODE Processing Pipeline	07b5ee81e2663a1241e77ea180fc7323		https://www.encodeproject.org/files/ENCFF151ERW/@@download/ENCFF151ERW.tsv	M21			released	s3://encode-public/2021/03/15/33fbedea-1646-4d41-8f79-eaf2cda1e906/ENCFF151ERW.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/33fbedea-1646-4d41-8f79-eaf2cda1e906/ENCFF151ERW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF663DPX	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR394YLM	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002113	kidney	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF125EKF/, /files/mm10_no_alt.chrom.sizes/	56916773	ENCODE Processing Pipeline	2f65f9022092f2c67f910e7d76cc448e		https://www.encodeproject.org/files/ENCFF663DPX/@@download/ENCFF663DPX.bigWig	M21			released	s3://encode-public/2021/04/07/2b8da20e-3e99-4338-93c9-5fb6ea62b27b/ENCFF663DPX.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/2b8da20e-3e99-4338-93c9-5fb6ea62b27b/ENCFF663DPX.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF866CSJ	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR394YLM	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002113	kidney	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF125EKF/, /files/mm10_no_alt.chrom.sizes/	58154734	ENCODE Processing Pipeline	e61d9cd7f694c1c67379e3baa5e2cc35		https://www.encodeproject.org/files/ENCFF866CSJ/@@download/ENCFF866CSJ.bigWig	M21			released	s3://encode-public/2021/04/07/a24ad9ac-40d6-4d3b-a676-e14183bb3ee6/ENCFF866CSJ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/a24ad9ac-40d6-4d3b-a676-e14183bb3ee6/ENCFF866CSJ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF240PJE	tsv	tsv		gene quantifications	mm10	ENCSR394YLM	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002113	kidney	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF148ZTK/, /files/ENCFF363TFV/	11787146	ENCODE Processing Pipeline	8c1b5e2912c84f922025b87d544b93b8		https://www.encodeproject.org/files/ENCFF240PJE/@@download/ENCFF240PJE.tsv	M21			released	s3://encode-public/2021/04/07/21a13dfb-f683-4870-ae00-4a3598838f5c/ENCFF240PJE.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/21a13dfb-f683-4870-ae00-4a3598838f5c/ENCFF240PJE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF649WEQ	tsv	tsv		gene quantifications	mm10	ENCSR647QBV	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF743QGT/	11886391	ENCODE Processing Pipeline	552c0763e5a92f704b2fadd694de9c4b		https://www.encodeproject.org/files/ENCFF649WEQ/@@download/ENCFF649WEQ.tsv	M21			released	s3://encode-public/2021/03/15/28c170b2-ebd7-4c84-9b1c-dbb782bc6b00/ENCFF649WEQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/28c170b2-ebd7-4c84-9b1c-dbb782bc6b00/ENCFF649WEQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF369FKH	bigWig	bigWig		signal of unique reads	mm10	ENCSR647QBV	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2016-05-03	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF795HUL/, /files/mm10_no_alt.chrom.sizes/	208289594	ENCODE Processing Pipeline	bc7f8d8cd1137af746854faa7fdc4c09		https://www.encodeproject.org/files/ENCFF369FKH/@@download/ENCFF369FKH.bigWig	M21			released	s3://encode-public/2021/03/15/9218325b-31e6-4168-88d1-f2cfbe301efb/ENCFF369FKH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/9218325b-31e6-4168-88d1-f2cfbe301efb/ENCFF369FKH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF527IMQ	bigWig	bigWig		signal of unique reads	mm10	ENCSR906YQZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF489JNP/, /files/mm10_no_alt.chrom.sizes/	211574342	ENCODE Processing Pipeline	a909b1bf90246e75a5a9e747d86a07bf		https://www.encodeproject.org/files/ENCFF527IMQ/@@download/ENCFF527IMQ.bigWig	M21			released	s3://encode-public/2021/03/24/2c800c49-b831-416e-886a-44f70b01e4f8/ENCFF527IMQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/2c800c49-b831-416e-886a-44f70b01e4f8/ENCFF527IMQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF238RTX	tsv	tsv		gene quantifications	mm10	ENCSR906YQZ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF074IJR/	11894745	ENCODE Processing Pipeline	e4720d9dceffe62cc58925ad7e56def1		https://www.encodeproject.org/files/ENCFF238RTX/@@download/ENCFF238RTX.tsv	M21			released	s3://encode-public/2021/03/24/3863daa7-081e-4da2-94ca-00ba4262f21b/ENCFF238RTX.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/3863daa7-081e-4da2-94ca-00ba4262f21b/ENCFF238RTX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF177VZQ	bigWig	bigWig		signal of unique reads	mm10	ENCSR830IVQ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF796PTA/, /files/mm10_no_alt.chrom.sizes/	179911808	ENCODE Processing Pipeline	6c1e78353a5e1f01e3fe8b846cf9807c		https://www.encodeproject.org/files/ENCFF177VZQ/@@download/ENCFF177VZQ.bigWig	M21			released	s3://encode-public/2021/03/15/d06c6c3b-da6c-4c8c-97c8-af5e90058a70/ENCFF177VZQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/d06c6c3b-da6c-4c8c-97c8-af5e90058a70/ENCFF177VZQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF081SJL	tsv	tsv		gene quantifications	mm10	ENCSR830IVQ	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002101	limb	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF985ZUO/, /files/ENCFF363TFV/	11897297	ENCODE Processing Pipeline	794aca8d1f42f53bbb72537c99ab26d4		https://www.encodeproject.org/files/ENCFF081SJL/@@download/ENCFF081SJL.tsv	M21			released	s3://encode-public/2021/03/15/f7e44d9c-e463-4c4a-bbe4-5ea2978cdb0c/ENCFF081SJL.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/f7e44d9c-e463-4c4a-bbe4-5ea2978cdb0c/ENCFF081SJL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF293OVC	bigWig	bigWig		signal of unique reads	mm10	ENCSR178GUS	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF657AXS/	153354113	ENCODE Processing Pipeline	b4f6311e8e2d7e22b09c81e9feae666f		https://www.encodeproject.org/files/ENCFF293OVC/@@download/ENCFF293OVC.bigWig	M21			released	s3://encode-public/2021/03/15/363e0a5a-44d9-4a9f-bcce-46a27895235e/ENCFF293OVC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/363e0a5a-44d9-4a9f-bcce-46a27895235e/ENCFF293OVC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF865VYW	tsv	tsv		gene quantifications	mm10	ENCSR178GUS	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF488VWD/	11911024	ENCODE Processing Pipeline	78d42d8004819e0507aaccc9a5cf5e06		https://www.encodeproject.org/files/ENCFF865VYW/@@download/ENCFF865VYW.tsv	M21			released	s3://encode-public/2021/03/15/07c266e4-3d29-4345-9eaf-556451e3b091/ENCFF865VYW.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/07c266e4-3d29-4345-9eaf-556451e3b091/ENCFF865VYW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
